SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_Male,Stability_1.0,Stability_2.0,Stability_3.0,num_services,cost_per_service
0,0,0,-1.028649193638066,1,0,0,0,0,0,1,0,0.0,0,-0.33193765122755936,-0.840493166203502,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,-0.11064588374251978
0,1,0,0.7982835558864385,1,0,1,0,1,0,1,0,1.0,1,-0.01837646186050886,0.4986420744254431,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4,-0.003675292372101772
0,1,1,0.5140940170715156,1,1,0,0,0,0,0,0,2.0,1,-1.3340062140725255,-0.502031381156702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,-0.44466873802417517
0,1,0,1.5290566556962402,1,1,0,1,1,1,1,0,2.0,0,0.37316026137030556,1.3151304761068603,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6,0.05330860876718651
0,0,0,0.8388820614314274,1,0,0,0,0,0,0,0,2.0,0,-1.5314336295999276,-0.5606587413723827,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-0.7657168147999638
1,1,0,1.2042686113363283,1,1,0,1,1,0,1,0,1.0,1,1.0981668209121107,1.6112625142210764,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.18302780348535178
0,1,0,1.1230716002463503,1,1,1,1,0,0,0,1,0.0,1,0.9704196696884972,1.4083572288465207,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.16173661161474953
1,1,0,-1.1910432158180217,1,0,0,0,0,0,1,0,0.0,1,0.515838897801874,-0.9049568338786701,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.17194629926729132
1,1,0,-0.3790731049182421,1,0,1,0,0,0,1,1,0.0,1,1.0036007479283968,0.020923791015100987,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4,0.20072014958567935
0,0,1,-1.2722402269079998,0,0,0,1,0,0,0,0,0.0,1,-1.1116929898651984,-0.9898365657611772,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,-0.5558464949325992
0,0,0,1.4072611390612733,1,0,1,0,1,1,0,1,1.0,1,0.24873121797068232,1.194990637648356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.04145520299511372
0,0,0,-0.8256566659131209,1,1,0,1,0,0,1,0,0.0,1,0.8260819793449344,-0.5400885105529064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.1652163958689869
1,1,0,1.5696551612412293,1,1,1,1,1,1,0,1,2.0,1,0.5921553777536428,1.564858363967718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,0.07401942221920535
0,0,0,-0.29787609382826413,1,0,0,0,0,0,0,0,1.0,0,-1.4916163357120482,-0.7786503309346697,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.7458081678560241
0,0,0,-1.1098462047280437,1,1,1,0,0,0,0,0,0.0,1,-0.366777783379454,-0.8785723194014404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,-0.0916944458448635
0,0,0,-0.2572775882832751,1,1,0,0,0,0,0,0,1.0,1,-0.4414352094192279,-0.4330528341260813,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,-0.14714506980640932
0,1,1,-1.2722402269079998,1,0,0,0,0,0,0,0,1.0,0,-1.4999116052720232,-0.994990135366913,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,-0.7499558026360116
1,0,0,1.5290566556962402,0,0,0,1,1,0,1,0,1.0,1,-0.6902932962184745,0.32291416039053833,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,-0.17257332405461862
0,1,1,1.6102536667862182,1,1,1,1,1,1,1,1,2.0,1,1.6307231266624982,2.561193130608282,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8,0.18119145851805535
0,1,0,1.1230716002463503,1,0,0,1,0,0,1,1,1.0,1,0.9803739931604675,1.4675351841055495,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,0.19607479863209348
1,1,1,-0.013686555013341239,1,1,0,1,0,0,1,1,0.0,1,1.1794604625998646,0.4136522235342666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,0.1965767437666441
0,0,0,-1.2722402269079998,1,0,0,0,0,0,0,0,0.0,1,-1.4932753896240432,-0.9949020401599775,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,-0.7466376948120216
0,0,0,-0.7444596548231429,1,1,0,1,0,0,0,0,1.0,1,-0.3518462981714991,-0.6630694194350857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.08796157454287477
0,0,0,-0.7850581603681319,1,1,1,0,0,0,0,0,0.0,1,0.502566466505914,-0.5502414831522412,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.1256416166264785
0,0,0,-1.0692476991830548,1,1,0,1,1,1,1,1,0.0,1,1.4946807058789102,-0.7087688080329586,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.18683508823486378
0,0,0,0.5546925226165046,1,1,1,0,1,0,1,1,2.0,0,0.47602160391399445,0.5793372839785065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0.06800308627342778
0,0,0,-0.703861149278154,1,0,0,0,1,1,1,1,0.0,1,1.2109824869277688,-0.3191677553600088,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5,0.20183041448796146
1,1,0,0.4328970059815376,1,1,0,1,0,1,1,0,0.0,1,0.9770558853364772,0.7376223470401508,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5,0.16284264755607955
0,0,0,0.27050298380158166,1,0,0,0,0,1,0,0,2.0,1,-0.4995020963390521,-0.1354011536922251,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,-0.16650069877968404
1,0,0,-0.4602701160082201,1,0,0,0,1,0,1,0,0.0,1,-0.1593960443800819,-0.45915103918077016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,-0.039849011095020474
0,0,0,1.0012760836113834,0,0,1,0,1,0,1,1,0.0,1,-0.3684368372914489,0.40411591738348157,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,-0.07368736745828977
0,1,0,0.8388820614314274,1,0,0,0,0,1,1,1,1.0,1,0.9488519688325628,1.1424418467112356,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4,0.18977039376651256
0,1,1,-0.582065632643187,1,0,1,0,1,0,1,0,0.0,1,0.7646969846011205,-0.34271119941356354,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,0.1529393969202241
0,0,0,-1.2722402269079998,1,1,0,0,0,0,0,1,0.0,1,-0.1560779365560919,-0.9771508559624422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,-0.039019484139022974
0,1,0,1.0418745891563723,1,1,1,0,0,1,0,0,1.0,1,-0.12621496614018235,0.5286605161887687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,-0.02524299322803647
1,0,0,1.5696551612412293,1,1,0,0,1,0,1,1,2.0,0,1.3005713981754978,2.2618456174409145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2167618996959163
0,0,0,0.10810896162162571,1,0,0,0,1,1,1,1,1.0,1,1.14130222262398,0.5521158650353879,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.19021703710399665
0,0,0,-1.1910432158180217,1,0,0,0,1,0,0,1,0.0,0,0.6916986124733414,-0.89055326754469,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.17292465311833535
0,0,0,0.22990447825659266,1,1,1,1,0,0,1,1,1.0,1,1.3271162607674172,0.7085949763548514,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6,0.18958803725248816
0,1,1,0.10810896162162571,1,1,1,1,1,1,0,0,2.0,1,0.14255176760300417,0.09320590830580876,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6,0.020364538229000594
0,0,0,-1.028649193638066,1,1,0,0,1,0,1,0,0.0,1,0.8493087341128642,-0.7422449866685088,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,0.16986174682257285
0,0,0,0.5952910281614935,1,0,0,0,1,1,1,1,2.0,0,0.31841148227447164,0.542557535082869,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.053068580379078606
0,0,0,-0.7444596548231429,1,0,0,1,0,0,0,0,0.0,0,-0.4779343954831172,-0.6664831087038425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,-0.15931146516103908
1,1,0,-0.5008686215532091,1,0,0,1,0,0,0,1,0.0,1,-0.16105509829207676,-0.44893199517623383,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,-0.04026377457301919
0,1,0,1.3666626335162841,1,1,1,1,0,1,1,1,2.0,0,0.6767671272653866,1.4358649572121804,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7,0.08459589090817332
0,1,0,-0.703861149278154,1,0,0,0,0,0,0,0,0.0,1,-1.506547820920003,-0.8535092330282456,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,-0.7532739104600015
0,0,0,0.3922985004365486,1,0,0,0,0,0,0,0,2.0,1,-1.4634124192081335,-0.6316855019642574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.7317062096040667
0,1,0,-0.622664138188176,1,1,1,0,0,0,0,0,0.0,0,0.46606728044202467,-0.40946534246905875,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0.11651682011050617
0,0,0,0.18930597271160368,1,1,0,1,0,1,1,1,1.0,1,1.3155028833834526,0.6604729695662478,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.1879289833404932
0,0,0,-0.8256566659131209,1,0,0,1,0,0,0,0,0.0,1,-0.5127745276350119,-0.7342283228373638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,-0.17092484254500395
0,1,0,0.8388820614314274,1,0,0,1,0,0,1,1,1.0,1,0.9753968314244824,1.1405698235638528,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4,0.19507936628489647
0,0,0,1.1230716002463503,1,1,0,0,0,0,0,0,2.0,0,-1.3223928366885604,-0.34070703345577735,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,-0.44079761222952013
0,1,1,-0.582065632643187,0,0,0,0,0,0,0,0,0.0,0,-1.3041432436566158,-0.7975687766241024,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,-1.3041432436566158
0,0,0,-1.2722402269079998,1,1,0,0,0,0,0,0,0.0,1,0.33334296748242653,-0.9706538344509374,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,0.11111432249414217
0,0,0,-1.1910432158180217,1,0,0,0,0,0,0,0,0.0,1,0.17573284584290372,-0.9181050435138173,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.08786642292145186
0,0,1,-0.9474521825480879,1,0,0,0,0,1,1,1,0.0,1,0.15084703716297906,-0.7519354594314313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.030169407432595812
0,0,0,-1.2722402269079998,1,0,0,0,0,0,1,0,0.0,1,0.5108617360658888,-0.9682972876654086,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.17028724535529627
0,1,0,0.9606775780663944,1,1,1,1,1,0,0,0,1.0,1,0.9388976453605931,1.3105935729496738,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5,0.15648294089343218
0,1,1,-0.622664138188176,1,0,0,0,0,0,0,0,0.0,1,0.13757460586701906,-0.49725221618044246,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0.06878730293350953
0,1,1,-0.8662551714581099,1,1,0,0,0,1,0,1,0.0,1,0.0496447485312851,-0.6773408429586625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0.009928949706257021
0,0,0,-1.028649193638066,1,0,0,0,0,0,0,0,0.0,1,0.1558241988989637,-0.7740033087688137,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.07791209944948185
0,1,1,1.4884581501512513,1,0,0,0,0,0,0,0,2.0,0,-1.4816620122400783,-0.38140701906005153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.7408310061200392
0,0,0,-0.541467127098198,1,1,0,0,0,0,0,1,0.0,1,0.7016529359453112,-0.3286379901055921,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.1754132339863278
0,1,1,-1.1910432158180217,1,0,0,0,0,0,0,1,0.0,1,0.5125207899778838,-0.8935044569770345,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.17084026332596125
0,1,1,0.8794805669764164,1,0,0,0,0,0,0,0,2.0,0,-1.4750257965920985,-0.5232623260281958,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,-0.7375128982960493
0,1,0,1.2042686113363283,1,1,0,0,0,0,0,0,1.0,1,-1.363869184488435,-0.36636476247578786,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,-0.454623061496145
0,0,0,-0.33847459937325314,1,1,0,1,0,0,1,0,0.0,1,0.852626841936854,0.00176308350659526,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0.1705253683873708
0,1,1,1.2042686113363283,1,1,0,0,0,0,1,1,0.0,1,0.18568716931487347,0.8905996738839217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.037137433862974696
0,0,0,-0.622664138188176,1,1,1,0,0,0,0,1,0.0,0,0.029736101587345565,-0.5141885197138228,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0.005947220317469113
0,0,0,-0.9474521825480879,0,0,0,0,0,0,0,0,0.0,1,-1.3356652679845202,-0.9199109952559982,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-1.3356652679845202
0,1,1,1.2854656224263064,1,0,1,0,1,1,1,0,2.0,0,0.14586987542699395,0.9554817937920344,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5,0.024311645904498993
0,0,0,-1.2316417213630109,1,1,0,0,0,0,0,0,0.0,1,0.36652404572232605,-0.9405032498772083,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.12217468190744202
0,1,1,-1.2722402269079998,1,0,0,0,0,0,0,0,0.0,1,-0.6305673553866552,-0.9834496632583419,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,-0.3152836776933276
0,1,0,-0.663262643733165,0,0,0,0,0,1,1,1,0.0,1,-0.494524934603067,-0.6467718061519889,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,-0.12363123365076675
0,1,0,1.6102536667862182,1,1,0,0,0,0,0,0,2.0,0,-1.3340062140725255,-0.19755232218533225,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,-0.44466873802417517
0,0,0,-0.0948835661033192,1,1,1,1,1,0,0,0,1.0,0,0.8476496802008693,0.23878323776698446,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.14127494670014487
0,1,0,0.6764880392514715,1,1,1,0,0,0,1,1,0.0,1,1.194391947807819,1.1314960172494801,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5,0.19906532463463653
0,1,0,1.1636701057913392,1,1,1,0,1,1,0,1,2.0,0,0.34827445269038093,1.0794978213557076,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6,0.04975349324148299
0,1,1,0.5952910281614935,1,1,0,1,0,0,1,0,0.0,0,0.7414702298331908,0.7659449560699649,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4,0.14829404596663814
0,0,0,-0.5008686215532091,1,0,1,0,1,0,0,1,0.0,0,-0.015058354036518621,-0.3875957073472816,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,-0.003011670807303724
0,1,1,0.06751045607663674,1,0,0,0,0,0,1,0,0.0,0,0.44615863349808466,0.1258672062772042,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,0.14871954449936156
0,1,1,1.5290566556962402,1,1,0,0,0,0,0,0,2.0,0,-1.3323471601605303,-0.2610469425842081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,-0.44411572005351013
0,0,1,0.8794805669764164,1,0,1,1,0,1,1,1,1.0,1,1.3602973390073168,1.5628541980099317,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6,0.19432819128675954
1,1,0,1.1636701057913392,1,1,0,1,1,1,1,0,1.0,1,1.1097801982960753,1.6685243987292544,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6,0.15854002832801076
0,0,0,-1.1910432158180217,1,1,0,0,0,0,0,0,0.0,1,0.40136417787422046,-0.9030407631278196,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,0.13378805929140683
0,0,0,-0.7850581603681319,1,0,0,0,0,0,0,0,1.0,0,-1.506547820920003,-0.8846288648782669,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,-0.7532739104600015
1,0,0,-0.663262643733165,1,1,0,0,0,0,1,1,0.0,1,1.0384408800802916,-0.3300695372182965,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0.20768817601605832
0,1,1,-1.1910432158180217,1,0,0,1,0,0,1,0,0.0,1,-0.20419050000394606,-0.9293812300015815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.051047625000986516
0,0,0,-0.29787609382826413,1,0,0,0,0,0,0,0,0.0,1,-1.4833210661520733,-0.7673961682486394,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,-0.7416605330760366
0,0,0,-0.0948835661033192,1,1,1,0,0,0,0,1,0.0,1,-0.011740246212528855,-0.17182852176011992,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,-0.002348049242505771
0,1,0,-0.4602701160082201,0,0,1,0,0,0,0,0,0.0,0,-1.2062590628489123,-0.7264318970235581,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.6031295314244561
0,0,0,-1.2722402269079998,1,0,0,0,0,0,0,0,0.0,0,-0.6488169484186,-0.9836919250774149,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,-0.3244084742093
0,0,0,-0.703861149278154,1,0,0,0,0,0,0,0,0.0,0,-1.5082068748319981,-0.8762157726159115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.7541034374159991
1,1,0,-0.3790731049182421,1,0,0,0,0,0,1,1,0.0,1,0.8493087341128642,-0.07104760502572659,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3,0.21232718352821606
0,1,1,0.5140940170715156,1,1,1,1,0,0,1,1,0.0,1,1.3370705842393875,1.0802025830111928,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,0.19101008346276965
0,1,1,-0.33847459937325314,1,1,0,1,1,0,0,0,1.0,0,0.6070868629615976,-0.10813568714563884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.12141737259231952
0,0,0,-0.8662551714581099,1,1,0,0,0,1,1,0,0.0,0,0.8393544106408944,-0.5684771909879224,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0.16787088212817888
0,0,0,-1.2722402269079998,1,0,0,0,0,0,0,0,0.0,0,-0.6571122179785749,-0.9838020440860844,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,-0.32855610898928744
0,1,0,0.9606775780663944,1,1,0,0,1,1,1,1,2.0,0,1.2723674816715833,1.5266030203559087,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,0.18176678309594047
0,0,0,-1.2722402269079998,1,0,0,1,0,0,0,0,0.0,0,0.36320593789833583,-0.970257406019727,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.12106864596611194
0,0,0,-1.2722402269079998,1,0,0,0,0,0,0,0,0.0,0,-1.506547820920003,-0.9950782305738489,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,-0.7532739104600015
0,0,0,-1.028649193638066,1,0,0,0,0,0,0,1,0.0,1,0.4793397117379842,-0.7732104519063928,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.1597799039126614
1,1,0,0.9200790725214054,1,0,0,0,1,1,1,0,2.0,0,0.7945599550170298,1.112973999991258,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0.15891199100340597
0,0,0,-1.2316417213630109,0,0,0,0,0,1,0,0,0.0,1,-1.1266244750731533,-0.9776353796005883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.5633122375365767
0,1,1,1.6102536667862182,1,1,1,0,1,1,1,1,2.0,1,0.6983348281213214,1.6879934394620348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.08729185351516518
1,0,0,0.5140940170715156,0,0,0,0,0,0,0,1,1.0,0,-1.0171269168814847,-0.3003814524809797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.5085634584407424
0,0,0,0.5952910281614935,1,0,0,0,0,0,0,0,2.0,0,-1.4833210661520733,-0.5428194619679119,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-0.7416605330760366
1,0,0,0.5546925226165046,1,0,0,1,0,0,1,1,1.0,0,1.0085779096643819,0.9451085831753604,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.20171558193287636
0,0,0,-1.2316417213630109,1,0,0,1,0,0,0,0,0.0,1,-0.4829115572191024,-0.96279133723193,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,-0.16097051907303414
0,1,0,-1.2316417213630109,1,0,1,0,0,1,0,0,0.0,1,0.507543628241899,-0.9179508769016796,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0.12688590706047476
0,1,0,-0.8256566659131209,1,0,0,1,0,0,0,0,0.0,1,-0.4513895328911977,-0.7340301086217588,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,-0.15046317763039924
1,1,0,1.4478596446062622,1,1,0,1,0,0,0,1,0.0,1,0.8211048176089494,1.6954154606463643,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0.1642209635217899
0,1,1,1.4884581501512513,1,0,0,0,0,1,1,1,2.0,1,1.006918855752387,1.935078471114823,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4,0.2013837711504774
1,0,1,0.9606775780663944,1,0,1,0,0,0,1,1,1.0,0,0.993646424456427,1.3151524999085942,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4,0.1987292848912854
1,0,0,-1.1504447102730329,1,1,1,0,0,0,0,0,0.0,1,0.5108617360658888,-0.8698729177165441,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.1277154340164722
0,1,0,1.2854656224263064,1,1,0,1,1,1,1,0,2.0,1,0.37316026137030556,1.1189204264594148,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6,0.05330860876718651
0,1,0,1.0824730947013614,1,1,1,1,1,0,1,1,1.0,1,1.5029759754388852,1.836566005959023,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7,0.18787199692986065
0,1,1,1.2042686113363283,1,1,1,1,1,1,1,1,2.0,0,1.6821537979343424,2.149744466615289,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8,0.18690597754826027
0,1,1,1.2448671168813172,1,1,0,0,0,0,0,0,2.0,0,-1.3340062140725255,-0.3101159728473699,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,-0.44466873802417517
0,0,0,0.8388820614314274,0,0,1,1,1,1,1,0,1.0,1,-0.3734139990274338,0.2645731095973984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,-0.062235666504572296
0,1,1,-1.1098462047280437,1,0,0,0,0,0,0,0,0.0,0,-1.506547820920003,-0.9657425266642744,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,-0.7532739104600015
1,1,0,0.6764880392514715,1,1,1,1,1,0,0,0,0.0,1,0.7746513080730902,0.8284925529942825,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5,0.12910855134551505
0,1,1,1.2042686113363283,1,1,1,0,0,0,1,1,2.0,1,1.2043462712797894,1.9203885953583022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.20072437854663158
0,1,0,0.9200790725214054,1,0,1,1,0,1,0,0,2.0,0,-0.2672345486597554,0.367137954272239,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4,-0.05344690973195108
1,1,0,1.5696551612412293,1,0,1,1,1,1,1,0,2.0,1,1.1462793843599652,2.1537968461343295,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,0.16375419776570932
0,1,1,1.6102536667862182,1,0,0,0,0,0,0,0,2.0,1,-1.4849801200640682,-0.419464148456256,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.7424900600320341
0,1,1,0.1487074671666147,0,0,1,0,1,1,1,1,1.0,0,-0.137828343524147,-0.019379766157962785,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5,-0.022971390587357834
0,1,0,-0.29787609382826413,1,0,0,0,0,0,0,0,1.0,1,-1.4567762035601535,-0.785543780877385,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,-0.7283881017800767
1,1,0,1.6102536667862182,1,1,1,1,1,1,1,1,2.0,1,1.6589270431664127,2.6602121432039625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,0.1843252270184903
0,0,0,0.1487074671666147,1,0,0,0,0,0,0,0,1.0,1,-1.513184036567983,-0.7042098810740383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.7565920182839915
0,0,0,-1.2722402269079998,1,0,0,0,0,0,1,1,0.0,1,-0.06814807922035816,-0.9759835944705447,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,-0.01703701980508954
0,1,0,1.6102536667862182,1,1,1,0,1,0,1,1,2.0,1,1.3486839616233521,2.3193057161646977,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,0.1926691373747646
0,1,1,1.0824730947013614,1,0,0,0,0,0,0,0,2.0,0,-1.4932753896240432,-0.48024984124186043,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,-0.7466376948120216
